LPAL,LPAL_LIN,ROIL_LIN,ROIL_LINF,ROIL_LINF_LIN,ROIL_LINF_PRUNE,ROIL_LIN_PRUNE,GAIL,NBC,EstLInfDiff,Epsilon,Optimal,Worst,Random,S_Cover,dataset_size
86.80343128027904,86.81369980673271,55.243018415956506,50.55635816197443,58.848886803719196,86.65645539161754,86.97216526301165,52.70259187840844,53.73883844537952,0.009694598640092618,189.71972558921894,87.05977760752923,29.196670168535974,52.74927559086108,2.625,100
87.02390251705395,87.0253356644621,57.01611251059632,64.35209027071811,65.46527395974815,86.51897402311401,85.27400224056693,52.81681520825228,53.84359293996265,0.009833941224528927,121.63642789340744,87.05977760752923,29.196670168535974,52.74927559086108,2.5625,100
73.43055579841736,73.16714283064125,50.4216173235028,75.63311686473679,73.74450302424556,84.82406420133796,84.31251167689567,52.92807690140077,53.677049260559755,0.009751548852143813,8.48152528942768,87.05977760752923,29.196670168535974,52.74927559086108,3.25,100
86.45647910006349,86.45929100526688,56.58084473975062,77.37501958371308,81.38655940469053,86.60779951433503,86.66010384422596,52.677137617712226,53.61798554888842,0.01015141818433189,40.37269175753717,87.05977760752923,29.196670168535974,52.74927559086108,2.4375,100
80.26458605353099,80.18517558592497,48.24188951744672,78.1514332450335,79.95980879476042,79.88774445528843,73.7577464279258,52.79456937663275,54.36971170293938,0.009856964530232513,18.82783705964868,87.05977760752923,29.196670168535974,52.74927559086108,3.75,100
86.80343128027904,86.80883396012369,55.4043609552979,53.639891315658836,58.60289450773216,86.25626472382793,86.64581871762732,52.783181808668765,54.91679900961605,0.010087730446656373,146.14717547815303,87.05977760752923,29.196670168535974,52.74927559086108,3.5624999999999996,100
67.96558076611912,67.74408041644173,54.82237984111125,70.86192190724054,71.1703303439788,76.50523128070344,70.38782532340713,52.62954373928575,53.90904997817329,0.010382786321184794,31.53877905941367,87.05977760752923,29.196670168535974,52.74927559086108,3.375,100
69.05175364832427,68.92699514945062,52.15761030969507,47.58611127001132,69.32661631359234,86.87937069326011,86.90583474756886,52.66267124642403,54.02380672136707,0.00948643760225877,63.402260618032045,87.05977760752923,29.196670168535974,52.74927559086108,2.6875,100
86.80343128027904,86.80618760502674,59.20772683439532,61.31003138787712,61.25730952369879,87.01951620699116,85.88766621184287,52.95980794189317,53.73155614738807,0.009746825410625333,106.05725245259349,87.05977760752923,29.196670168535974,52.74927559086108,2.9375,100
81.47158128406195,81.4626550511268,45.459639780901796,63.29464211732637,65.81963939536335,86.70380312516362,75.61278362819534,52.827906418389574,53.455154901693106,0.00988002163989897,134.34597988189455,87.05977760752923,29.196670168535974,52.74927559086108,0.9375,100
86.80343128027904,86.8411497185691,58.649467882379525,66.87854286883147,71.08339467389284,86.61716388114394,86.91798044146469,52.7372078379972,57.229095275457546,0.009913494371653071,77.87143206362572,87.05977760752923,29.196670168535974,52.74927559086108,15.625,996
