LPAL,LPAL_LIN,ROIL_LIN,ROIL_LINF,ROIL_LINF_LIN,ROIL_LINF_PRUNE,ROIL_LIN_PRUNE,GAIL,NBC,EstLInfDiff,Epsilon,Optimal,Worst,Random,S_Cover,dataset_size
-1102.911570362368,-682.7766216355385,-2548.774932209609,-500.2015075220222,-131.9681345906563,464.2750305942163,383.7853211553462,-1056.7908540164024,-878.5223519045207,1.6650685077890859,2208.1194030813094,486.21844419981176,-6471.290903362408,-990.0029971156857,6.25,100
-1016.1454837173537,-681.3795511885437,-2684.390151700657,-464.376202836628,-598.254007095148,449.9847282014503,-1897.4023378198992,-960.9119674625817,-692.725470660468,1.6333280205321488,2208.1194030821907,486.21844419981176,-6471.290903362408,-990.0029971156857,6.1875,100
-1204.5477880818503,-787.2739590456833,-2900.780164162305,61.55782201695614,-137.1854702232012,-1043.2214994052829,-5139.616768672415,-940.2861714272068,-842.1376855718214,1.7105411768153271,2208.119403080438,486.21844419981176,-6471.290903362408,-990.0029971156857,6.25,100
-1082.948455172462,-634.4476474040233,406.4081815270567,-522.207487990184,-68.09218586401097,344.43057652061174,285.76699905903763,-923.8330907448378,-786.4377943214117,1.6631815964058283,2208.119403082128,486.21844419981176,-6471.290903362408,-990.0029971156857,6.25,100
-885.5208190353623,-541.6339379605703,-600.2102176928871,-402.544946586578,-473.31345509672815,465.1864051782291,149.8281704049102,-951.8270284161853,-725.8797083033071,1.624567198045553,2208.119403081795,486.21844419981176,-6471.290903362408,-990.0029971156857,5.875,100
-1134.704250871769,-1064.8693600076467,-1881.7850219934217,-322.5729342338453,-464.46261414536497,-372.8085997965109,415.4753226002231,-983.8388302759234,-769.6804433807697,1.6128589377348383,2208.119403081014,486.21844419981176,-6471.290903362408,-990.0029971156857,6.0625,100
-1255.9680565984906,-958.503696622057,-1304.6417486432974,-320.33196220583295,-334.8742728713516,-3229.5696069758656,-5384.513001056865,-1050.1312887500976,-817.1127802512318,1.6540968652618417,2208.1194030815795,486.21844419981176,-6471.290903362408,-990.0029971156857,5.5,100
-1160.5128727632655,-800.6607589221251,-101.21164252215254,-487.01740461426937,-673.521022209815,268.2474942910689,-4272.680913013733,-1057.2570674797128,-806.5164772255183,1.6234426130329014,2208.1194030820607,486.21844419981176,-6471.290903362408,-990.0029971156857,6.0,100
-1201.021922997913,-915.7663571633091,-174.81365048115927,-706.2428330505339,136.10229021130152,-738.2027586557056,201.3544535835781,-970.7862616898292,-804.0989683792591,1.6427410442222148,2208.119403082681,486.21844419981176,-6471.290903362408,-990.0029971156857,6.25,100
-1071.835042709257,-591.7073300824753,-154.42077513152503,-121.20098148823665,-412.67384267871427,456.5498990768083,-4338.442070754045,-1014.8695622352429,-802.4338230951043,1.65499576176471,2208.1194030838137,486.21844419981176,-6471.290903362408,-990.0029971156857,6.1875,100
-957.3380471298804,-556.474938603642,-2186.3019630444464,-727.3957983330846,196.05677225853498,-836.3279650643223,349.8848009798834,-769.2644499739971,-217.86040392372277,1.661164290093499,561.7146252445106,486.21844419981176,-6471.290903362408,-990.0029971156857,44.4375,996
