LPAL,LPAL_LIN,ROIL_LIN,ROIL_LINF,ROIL_LINF_LIN,ROIL_LINF_PRUNE,ROIL_LIN_PRUNE,GAIL,NBC,EstLInfDiff,Epsilon,Optimal,Worst,Random,S_Cover,dataset_size
-41.09823988019161,-41.793858713287406,-44.61919159181827,-39.2912188803123,-39.23204136131987,-37.16216258101522,-40.26020511019416,-44.67507063097953,-43.365045342678116,0.018014482710431576,27.11343285809386,-26.180225060948295,-67.81839557603237,-44.79748660306918,6.777777777777779,100
-27.379445812853994,-27.451615807303046,-47.76677507018953,-27.121548526689978,-27.10270095253604,-27.139166870429815,-28.7473973230913,-44.471751496130906,-43.64925536041873,0.01939633472292916,4.056496859664924,-26.180225060948295,-67.81839557603237,-44.79748660306918,6.555555555555556,100
-38.99281331538634,-39.25626327293734,-48.01650437029127,-36.34067757893349,-37.34401951667567,-30.48919960212702,-27.757512737166845,-44.956795313108195,-43.96831218066776,0.01851428289675409,23.56305373227939,-26.180225060948295,-67.81839557603237,-44.79748660306918,6.555555555555556,100
-50.59560438689365,-49.98417131114611,-42.76847403995736,-53.44411043491012,-52.482681356477926,-53.697697247234444,-39.62268761071898,-44.720560368098006,-43.652587073549995,0.01882238232152006,11.519166462241138,-26.180225060948295,-67.81839557603237,-44.79748660306918,6.777777777777779,100
-66.07730192897003,-63.705637739828525,-43.90560839208348,-63.80180006100704,-63.69511218450859,-64.28864040367652,-64.0512282339293,-45.05569420134872,-43.47535979826141,0.017686790666560807,5.6714515593399115,-26.180225060948295,-67.81839557603237,-44.79748660306918,6.555555555555556,100
-47.425138686864784,-48.09612064486137,-43.017062833539484,-44.15152543878339,-46.0119345575847,-42.17704253731939,-41.86494401453479,-44.98401295954419,-43.852886433086205,0.01931770044537011,13.999066317363896,-26.180225060948295,-67.81839557603237,-44.79748660306918,5.555555555555555,100
-43.64248451265614,-43.64248451254459,-43.261879626827266,-43.63586134375963,-43.55129727114699,-43.36646604087991,-34.753540309199856,-44.81672708405436,-43.81828987247517,0.01770758922737612,0.7083549724304186,-26.180225060948295,-67.81839557603237,-44.79748660306918,6.222222222222222,100
-30.392897281892232,-30.11549121866205,-44.670782614166775,-31.811678820290577,-34.02873378344823,-28.350477698925896,-28.92628117403173,-44.59455470421183,-43.40668362498721,0.019077323681626786,33.55667483033437,-26.180225060948295,-67.81839557603237,-44.79748660306918,7.222222222222221,100
-59.162053055220234,-57.88068047932238,-44.961455720089496,-54.20243977517066,-53.04370057206887,-63.478894807235555,-57.31948115677148,-44.399666823996775,-43.44919894244598,0.01677374632247298,32.67260798193471,-26.180225060948295,-67.81839557603237,-44.79748660306918,6.777777777777779,100
-57.10171030148312,-57.10171030146685,-43.8000693592618,-57.15590804068663,-57.12372675796778,-57.19862299368847,-50.546981667146014,-44.88487740561314,-43.48048914944766,0.01686915895268694,0.7083549723794537,-26.180225060948295,-67.81839557603237,-44.79748660306918,7.000000000000001,100
-50.70944561072457,-47.94715898218758,-39.0051917560211,-46.533694711200994,-48.48887565920898,-38.41744101324497,-39.10400691907539,-44.702262731813654,-40.977663050174094,0.019197577954834472,57.11135751253224,-26.180225060948295,-67.81839557603237,-44.79748660306918,27.444444444444443,996
-66.84903054783904,-52.07630808480377,-37.571512361150866,-42.685824926164315,-39.424785553781135,-51.93932187643959,-51.777862859759644,-44.52766361762867,-40.323769076880446,0.019196911609530486,180.23643282244086,-26.180225060948295,-67.81839557603237,-44.79748660306918,36.77777777777778,996
-45.928188527128604,-38.24112988493126,-35.920014709308006,-47.13076856593216,-40.59772404147736,-39.46863015813121,-39.766948587140305,-44.67729323252257,-39.784036761665035,0.01882301397667209,72.30556427246377,-26.180225060948295,-67.81839557603237,-44.79748660306918,39.44444444444444,996
-28.204463933194628,-28.82817973620261,-37.6730635575906,-32.52041432162689,-29.333789484595105,-28.877161861744238,-27.08509843203948,-44.423517381368384,-39.92798074521407,0.018539600697070512,53.722821037872954,-26.180225060948295,-67.81839557603237,-44.79748660306918,37.77777777777778,996
-39.74746973477639,-36.02630199750768,-38.931749088905384,-43.834052254206455,-37.837304027350314,-40.98162810031194,-33.09180766169424,-44.29212218401479,-40.66620898573829,0.0172718197067147,41.94588139208173,-26.180225060948295,-67.81839557603237,-44.79748660306918,31.444444444444446,996
-29.12949530388752,-28.50954320669489,-36.81422317276727,-30.534557626915834,-29.24231492085841,-28.376137841265653,-27.12498076749015,-44.86653293202526,-40.5874604648872,0.018195013581493114,39.310967310457826,-26.180225060948295,-67.81839557603237,-44.79748660306918,38.666666666666664,996
-64.3285390500601,-50.933875070091865,-35.54310029725284,-47.374780242106844,-47.4628454108133,-53.180516244368214,-54.27942055913295,-44.75362280363547,-40.26595534018529,0.018060892241102525,64.4587385254447,-26.180225060948295,-67.81839557603237,-44.79748660306918,32.77777777777778,996
-65.37584828812301,-47.862865851979386,-38.3813321797282,-45.332438631679004,-38.068620621584714,-49.01724521830577,-47.991580300324905,-45.156555330124725,-39.13690132310397,0.01785965534453522,54.333223843224054,-26.180225060948295,-67.81839557603237,-44.79748660306918,44.111111111111114,996
-28.48619238674338,-27.508698786748198,-37.610605040108844,-35.99558262864813,-32.925446492834624,-29.007065469740162,-27.129324062331584,-44.52485419811529,-40.286896015995126,0.02146044439049596,37.19559097587843,-26.180225060948295,-67.81839557603237,-44.79748660306918,35.333333333333336,996
-47.85253114509685,-44.56768073450811,-35.99030495138617,-42.527129682395866,-42.70326025870897,-34.89896951690297,-32.50954069046326,-44.094209719245704,-39.11022983575837,0.01724343134050034,19.757537273007532,-26.180225060948295,-67.81839557603237,-44.79748660306918,42.0,996
-35.567508120152446,-37.07267858070831,-33.95156720297438,-36.601160009381815,-36.81341055483783,-34.628403667850584,-28.907116528501128,-44.834296582415234,-39.44591134688205,0.018414565545262114,11.202779412770067,-26.180225060948295,-67.81839557603237,-44.79748660306918,45.33333333333333,1897
-34.80447852664097,-34.80447852654802,-33.240345839590134,-36.69015660708071,-33.611852193718406,-26.8781254553497,-26.830071755950538,-44.97328403286135,-40.471901304201786,0.021028682294180125,33.17654315704813,-26.180225060948295,-67.81839557603237,-44.79748660306918,57.88888888888889,1897
-53.702157883681586,-40.997927028797434,-32.91270927796085,-39.86386687221953,-36.284615994185174,-41.12041204927716,-39.908002698671204,-44.23344260293994,-39.56745540026594,0.020381746067828343,53.092626484674255,-26.180225060948295,-67.81839557603237,-44.79748660306918,58.22222222222222,1897
-30.907723778668156,-32.77212960895978,-36.08080663253062,-31.568385196910118,-31.60667138985102,-29.72837598638857,-26.51498227387479,-45.035747096598094,-40.446168512673125,0.01734986369908234,4.5472461552714805,-26.180225060948295,-67.81839557603237,-44.79748660306918,48.66666666666667,1897
