LPAL,LPAL_LIN,ROIL_LIN,ROIL_LINF,ROIL_LINF_LIN,ROIL_LINF_PRUNE,ROIL_LIN_PRUNE,GAIL,NBC,EstLInfDiff,Epsilon,Optimal,Worst,Random,S_Cover,dataset_size
-29.057534349078256,-65.8687855023798,-1872.0429520943899,-77.49418172876544,-35.123792504843195,-53.201295780020686,-110.14561065558959,-1416.8728359508143,-724.3575296968055,0.7263806680509877,315.22161618618964,9.626290572378087,-9414.626630182767,-2542.645914462232,32.5,996
-29.057534349078256,-65.8687855023798,-1872.042952094409,-77.49418172876544,-35.123792504843195,-60.22900736690916,-110.14561065558959,-1416.8728359508143,-724.3575296968055,0.7263806680509877,315.22161618618964,9.626290572378087,-9414.626630182767,-2542.645914462232,32.5,996
-29.057534349078256,-65.8687855023798,-1872.042952094409,-77.49418172876544,-35.123792504843195,-60.22900736690916,-110.14561065558959,-1416.8728359508143,-724.3575296968055,0.7263806680509877,315.22161618618964,9.626290572378087,-9414.626630182767,-2542.645914462232,32.5,996
-20.61753109971985,-21.68656083835959,-1506.8077440722589,-26.110605044468112,-25.73361888907299,5.1392256459796775,-81.44311851266373,-1747.0020759847691,-432.9103995364162,0.6642441214405213,141.5067998376689,9.626290572378087,-9414.626630182767,-2542.645914462232,41.5,1897
-20.61753109971985,-21.68656083835959,-1506.8077440722589,-26.110605044468112,-25.733618889073202,5.1392256459796775,-81.44311851266373,-1747.0020759847691,-432.9103995364162,0.6642441214405213,141.5067998376689,9.626290572378087,-9414.626630182767,-2542.645914462232,41.5,1897
-20.61753109971985,-21.68656083835959,-1506.8077440722589,-26.110605044468112,-25.73361888907299,5.1392256459796775,-81.44311851266373,-1747.0020759847691,-432.9103995364162,0.6642441214405213,141.5067998376689,9.626290572378087,-9414.626630182767,-2542.645914462232,41.5,1897
-20.61753109971985,-21.68656083835959,-1506.8077440722589,-26.110605044468112,-25.733618889073202,5.139225645967375,-81.44311851266346,-1747.0020759847691,-432.9103995364162,0.6642441214405213,141.5067998376689,9.626290572378087,-9414.626630182767,-2542.645914462232,41.5,1897
-20.61753109971985,-21.68656083835959,-1506.8077440722589,-26.110605044468112,-25.733618889073202,5.1392256459796775,-81.44311851266373,-1747.0020759847691,-432.9103995364162,0.6642441214405213,141.5067998376689,9.626290572378087,-9414.626630182767,-2542.645914462232,41.5,1897
-28.010962664719315,-3.185333941582883,-1461.6370859906783,-75.02788445391052,-9.883650217319008,5.6084565289624075,-95.89115592302016,-1086.303762490698,-677.7902930531385,0.6740439531918048,329.68176965036486,9.626290572378087,-9414.626630182767,-2542.645914462232,39.5,1897
-28.010962664719315,-3.185333941582883,-1461.6370859906783,-75.02788445391052,-9.883650217319008,5.608456528939579,-95.89115592302016,-1086.303762490698,-677.7902930531385,0.6740439531918048,329.68176965036486,9.626290572378087,-9414.626630182767,-2542.645914462232,39.5,1897
-28.010962664719315,-3.185333941582883,-1461.637085781718,-75.0278844538658,-9.883650217319008,5.608456528939579,-95.89115592302016,-1086.303762490698,-677.7902930531385,0.6740439531918048,329.68176965036486,9.626290572378087,-9414.626630182767,-2542.645914462232,39.5,1897
-28.010962664719315,-3.185333941582883,-1461.637085781718,-75.02788445391052,-9.883650217319008,5.608456528939579,-95.89115592302521,-1086.303762490698,-677.7902930531385,0.6740439531918048,329.68176965036486,9.626290572378087,-9414.626630182767,-2542.645914462232,39.5,1897
