LPAL,LPAL_LIN,ROIL_LIN,ROIL_LINF,ROIL_LINF_LIN,ROIL_LINF_PRUNE,ROIL_LIN_PRUNE,GAIL,NBC,EstLInfDiff,Epsilon,Optimal,Random,dataset_size,BC
2.2807066095709274,2.2807066089224577,23.64476642563716,-113.0653680544712,17.330344408638666,2.280706624717112,56.308853264251326,-94.59807205366488,319.9432381573615,5.026029100244961,2916.83009775298,508.2144594125888,-105.4987718774346,100,333.0425202587995
-113.8383975287931,-113.83839752843691,102.6996502877518,-140.48598940955253,-22.08431732708371,-113.83839752908762,102.69965028743412,-19.470143566488744,414.8285134767916,3.891800196800245,2916.830097743573,508.2144594125888,-105.4987718774346,100,383.0655982377039
-0.936616074058776,-0.936616076938236,31.707739283626267,-118.84846967253851,18.84720644138315,-0.9366160743197156,51.23085606432613,-113.51098772035796,327.862136037079,4.37575484568717,2916.8300977840217,508.2144594125888,-105.4987718774346,100,357.76379170571624
-236.34782901171369,7.104188655157572,214.6398209145333,-91.00689934511364,186.5765836803957,-80.2258142553977,261.82221315200803,-122.13680859638792,405.9680967220643,13.54973705043339,3265.900037287762,508.2144594125888,-105.4987718774346,100,261.6749478349683
-8.981797383845588,-8.981797384165674,11.281346096723354,-89.47590299658782,-47.571525655265816,-8.981797375627252,60.60677240557092,-53.20576853310148,279.4743641152311,5.459268712721323,2916.8300977478702,508.2144594125888,-105.4987718774346,100,317.6409842125942
-204.23651743694623,-53.23122806818952,235.21587392619247,-146.72507016057418,165.59681516226806,-143.9915769969246,242.2828026322964,-15.855115735196913,336.8954080199121,11.435605891290976,3106.097241226844,508.2144594125888,-105.4987718774346,100,436.23228209021454
-115.71838786691676,-115.7183878667134,40.64707554807788,-136.37784361448888,-13.019881300325125,-115.71838786458048,92.26447733161456,-26.33342811217151,276.48621462416423,6.4627451720288,2916.830097746507,508.2144594125888,-105.4987718774346,100,250.40999386772842
-200.88739443613093,-200.887394442941,121.2695731326386,-141.59009815709942,25.08238270339212,-200.88739443718163,123.06983569296456,25.50720975704143,357.60503374371245,8.0363168104108,2916.830097815583,508.2144594125888,-105.4987718774346,100,338.71177631400116
-112.6433546141546,-112.64335461415578,44.89529455779072,-146.11185120912577,-72.21771737720155,-112.64335460375209,44.89529455769844,-23.19993729901321,370.2193837800216,3.7151293863899295,2916.830097747,508.2144594125888,-105.4987718774346,100,279.6869162128104
-71.96878142413115,-71.96878142400962,108.1640358627238,-141.45200780281584,0.2386494467638158,-71.96878142414721,108.14524199218228,-128.17629028346943,355.73403008316063,8.320826990473666,2916.8300977460094,508.2144594125888,-105.4987718774346,100,339.62686693275
