LPAL,LPAL_LIN,ROIL_LIN,ROIL_LINF,ROIL_LINF_LIN,ROIL_LINF_PRUNE,ROIL_LIN_PRUNE,GAIL,NBC,EstLInfDiff,Epsilon,Optimal,Random,dataset_size
-2159.1145576719146,81.13500598717707,129.5333849142016,81.13500598717707,129.53338491398824,81.13500598717707,83.08087177081119,-678.5276037883926,156.563927588674,4.4360201243860455,7989.234609197616,172.43727488349717,-1980.0183277064302,1897
-1854.7490824260449,122.12540313594155,146.8251360067782,122.12540313594155,146.8251360068188,122.12540313594155,127.44553070734273,-378.1866725988285,124.688209874756,0.30503640371790397,6431.853267310684,172.43727488349717,-1980.0183277064302,2800
-2352.849303063589,172.43701605832098,172.28078549415727,172.43701605832098,172.28078549416185,172.43701605832098,172.13270788730432,-70.24377748808556,172.43701605818748,0.39417835629584286,8735.174112468885,172.43727488349717,-1980.0183277064302,2800
-1604.5930379436297,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-99.29652713885389,172.4372748835207,6.884640427196054e-14,5980.971433053441,172.43727488349717,-1980.0183277064302,2800
-1957.277218683179,172.15155050185885,172.29917572858824,172.15155050185885,172.2991757286463,172.15155050185885,172.24523450745153,-83.43575261552012,172.15155050237956,0.00920051962551298,7105.2094773873905,172.43727488349717,-1980.0183277064302,2800
-1689.0228299254454,171.51123979194625,171.98104611984763,171.51123979194625,171.98104611984775,171.51123979194625,171.6162832743187,2.0995180550378385,172.2746415106406,0.11528841928250819,6212.821659138541,172.43727488349717,-1980.0183277064302,2800
-2275.2026381261176,145.87112336351882,159.15473918774842,145.87112336351882,159.15473918773057,145.87112336351882,145.95936935243822,-228.62101840216263,145.87112336247966,0.19159550066633435,8405.335823923142,172.43727488349717,-1980.0183277064302,2800
-1456.1780788035078,136.27798561568318,154.36589199702615,136.27798561568318,154.36589199699262,136.27798561568318,136.5481375726148,-474.4582192998607,153.36311568953502,0.12489918404013958,5326.532766511043,172.43727488349717,-1980.0183277064302,2800
-1866.8066751824872,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-41.69616433707316,172.4372748835207,6.884640427196054e-14,6906.157769098198,172.43727488349717,-1980.0183277064302,2800
-1887.8955219075817,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-24.88647767698836,172.4372748835207,6.884640427196054e-14,7081.5065032895745,172.43727488349717,-1980.0183277064302,2800
-1654.097484514056,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-2.5295857114468348,172.4372748835207,6.884640427196054e-14,5976.7072285436125,172.43727488349717,-1980.0183277064302,2800
-1700.9161937998897,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-156.81445487787522,172.4372748835207,6.884640427196054e-14,6300.134792381593,172.43727488349717,-1980.0183277064302,3696
-2052.0882624998503,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,68.38178742945344,172.4372748835207,6.884640427196054e-14,7598.897528647971,172.43727488349717,-1980.0183277064302,3696
-1352.9418797889098,172.0153332732491,172.29296294792596,172.0153332732491,172.29296294794784,172.0153332732491,172.00800540358142,-3.5523790254908443,172.30466743618024,0.01108035867039653,5275.182471187303,172.43727488349717,-1980.0183277064302,3696
-1972.6972101254441,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-72.48335281338991,172.4372748835207,6.884640427196054e-14,7370.494967622542,172.43727488349717,-1980.0183277064302,3696
-1974.8028863550953,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-8.709344320897264,172.4372748835207,6.884640427196054e-14,7294.117755247631,172.43727488349717,-1980.0183277064302,3696
-1569.7606858605332,171.97480975536251,172.11732943919696,171.97480975536251,172.1173294392099,171.97480975536251,171.9661408831181,-87.43590305044576,172.25259485532825,0.008886656866410193,6153.570565646734,172.43727488349717,-1980.0183277064302,3696
-1704.2592039806505,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,73.61797579577255,172.4372748835207,6.884640427196054e-14,6443.349184991537,172.43727488349717,-1980.0183277064302,3696
-1950.4265151718682,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-182.71173940243378,172.4372748835207,6.884640427196054e-14,7283.251885616359,172.43727488349717,-1980.0183277064302,3696
-1426.3558374337003,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-146.89401582504155,172.4372748835207,6.884640427196054e-14,5348.379596994537,172.43727488349717,-1980.0183277064302,3696
-1723.0134793812376,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-201.20159766613503,172.4372748835207,6.884640427196054e-14,6363.624657097846,172.43727488349717,-1980.0183277064302,3696
-1799.683292487412,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-167.02603902836358,172.4372748835207,6.884640427196054e-14,6319.654336216725,172.43727488349717,-1980.0183277064302,4600
-2552.917265486956,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-355.61597666395437,172.4372748835207,6.884640427196054e-14,9361.761733345815,172.43727488349717,-1980.0183277064302,4600
-1853.2251567427234,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-41.43176603263244,172.4372748835207,6.884640427196054e-14,6905.693551207016,172.43727488349717,-1980.0183277064302,4600
-2457.005408529145,150.13915115390864,161.19461698647368,150.13915115390864,161.19461698651227,150.13915115390864,151.3919615473749,-311.21414059390156,150.13915115406422,3.7838891345577172,8919.65900560966,172.43727488349717,-1980.0183277064302,4600
-1854.7815208530076,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-24.784244401363313,172.4372748835207,6.884640427196054e-14,6965.28315029508,172.43727488349717,-1980.0183277064302,4600
-1718.1633219725818,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-18.540731042572702,172.4372748835207,6.884640427196054e-14,6216.721363248849,172.43727488349717,-1980.0183277064302,4600
-2014.5622411531726,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,108.6583838057291,172.4372748835207,6.884640427196054e-14,7489.476838757291,172.43727488349717,-1980.0183277064302,4600
-2491.3313409275706,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,103.27232130106131,172.4372748835207,6.884640427196054e-14,9130.348151029666,172.43727488349717,-1980.0183277064302,4600
-2238.6672869412832,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,114.62207310254342,172.4372748835207,6.884640427196054e-14,8130.0114805484645,172.43727488349717,-1980.0183277064302,4600
-1942.9805268458517,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,71.01496898149071,172.4372748835207,6.884640427196054e-14,6989.736574587416,172.43727488349717,-1980.0183277064302,4600
-1901.7123956853143,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-100.50251182751333,172.4372748835207,6.884640427196054e-14,7028.352553210588,172.43727488349717,-1980.0183277064302,5496
-1940.4732889266486,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-39.16407943482588,172.4372748835207,6.884640427196054e-14,7107.437772743291,172.43727488349717,-1980.0183277064302,5496
-1602.3573117981855,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-222.3303290410439,172.4372748835207,6.884640427196054e-14,5871.0523450409655,172.43727488349717,-1980.0183277064302,5496
-2101.207575046678,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-181.06957813915866,172.4372748835207,6.884640427196054e-14,7671.7604200231035,172.43727488349717,-1980.0183277064302,5496
-2069.1894034497127,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-3.0924704197396307,172.4372748835207,6.884640427196054e-14,7567.882467996975,172.43727488349717,-1980.0183277064302,5496
-2205.981982014542,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-165.460945043642,172.4372748835207,6.884640427196054e-14,8256.03976931789,172.43727488349717,-1980.0183277064302,5496
-2019.8695900973107,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-28.054018637389277,172.4372748835207,6.884640427196054e-14,7452.7735128595505,172.43727488349717,-1980.0183277064302,5496
-1664.119461596912,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-59.20775525432272,172.4372748835207,6.884640427196054e-14,6466.707534578383,172.43727488349717,-1980.0183277064302,5496
-1379.0474603494174,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,13.230054780455665,172.4372748835207,6.884640427196054e-14,4965.407204405792,172.43727488349717,-1980.0183277064302,5496
-1590.1281417845405,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,100.41342248016612,172.4372748835207,6.884640427196054e-14,6023.383145582555,172.43727488349717,-1980.0183277064302,5496
-1955.7995644719942,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-67.34763686370293,172.4372748835207,6.884640427196054e-14,7418.449832771197,172.43727488349717,-1980.0183277064302,6400
-2391.5727422343352,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-434.83429926066697,172.4372748835207,6.884640427196054e-14,8867.458618127343,172.43727488349717,-1980.0183277064302,6400
-1474.8107411335113,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,11.290898825541422,172.4372748835207,6.884640427196054e-14,5447.633284471338,172.43727488349717,-1980.0183277064302,6400
-1940.414428405643,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,109.4233232064684,172.4372748835207,6.884640427196054e-14,7081.004805782282,172.43727488349717,-1980.0183277064302,6400
-1667.3004079790628,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,23.61517779983759,172.4372748835207,6.884640427196054e-14,6286.397185611466,172.43727488349717,-1980.0183277064302,6400
-1335.5533905308807,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-373.56856489735145,172.4372748835207,6.884640427196054e-14,5191.7139583330045,172.43727488349717,-1980.0183277064302,6400
-1394.8883369877572,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-63.49437675313237,172.4372748835207,6.884640427196054e-14,5444.050854260613,172.43727488349717,-1980.0183277064302,6400
-1780.4446207569029,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,45.66022013254591,172.4372748835207,6.884640427196054e-14,6786.182690177955,172.43727488349717,-1980.0183277064302,6400
-2024.7093850161596,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-404.0996794410238,172.4372748835207,6.884640427196054e-14,7537.839907388446,172.43727488349717,-1980.0183277064302,6400
-1923.179928884113,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-165.49909950083222,172.4372748835207,6.884640427196054e-14,7392.229439078641,172.43727488349717,-1980.0183277064302,6400
-1635.4034367849322,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-104.80095403173311,172.4372748835207,6.884640427196054e-14,6173.590962713883,172.43727488349717,-1980.0183277064302,7296
-1459.7753120502978,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-15.57441050810144,172.4372748835207,6.884640427196054e-14,5268.280273931364,172.43727488349717,-1980.0183277064302,7296
-1637.083618321698,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-600.0622371659297,172.4372748835207,6.884640427196054e-14,6310.610131555923,172.43727488349717,-1980.0183277064302,7296
-2725.2695736690503,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-348.76554483923724,172.4372748835207,6.884640427196054e-14,10064.663115303385,172.43727488349717,-1980.0183277064302,7296
-1582.1432585852742,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-294.25527048876694,172.4372748835207,6.884640427196054e-14,5857.973692320926,172.43727488349717,-1980.0183277064302,7296
-1607.7876403385303,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-49.40067766292833,172.4372748835207,6.884640427196054e-14,5765.7769967918375,172.43727488349717,-1980.0183277064302,7296
-1984.511175512433,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-328.8180414922499,172.4372748835207,6.884640427196054e-14,7083.944749091525,172.43727488349717,-1980.0183277064302,7296
-2291.068740456257,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,88.63109492583051,172.4372748835207,6.884640427196054e-14,8449.876835556966,172.43727488349717,-1980.0183277064302,7296
-1718.3787749068129,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-136.2321851109893,172.4372748835207,6.884640427196054e-14,6639.321576534605,172.43727488349717,-1980.0183277064302,7296
-1820.3805993315857,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-789.0881378761347,172.4372748835207,6.884640427196054e-14,6872.734092286219,172.43727488349717,-1980.0183277064302,7296
-2031.8648904258246,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,50.40210680828976,172.4372748835207,6.884640427196054e-14,7505.769189725049,172.43727488349717,-1980.0183277064302,8199
-1708.7458568305942,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-232.7232455081679,172.4372748835207,6.884640427196054e-14,6599.410201294666,172.43727488349717,-1980.0183277064302,8199
-1849.4220904141164,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-36.85466367035304,172.4372748835207,6.884640427196054e-14,6931.293934198081,172.43727488349717,-1980.0183277064302,8199
-2254.316999211025,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-265.0589443317737,172.4372748835207,6.884640427196054e-14,8384.02197920867,172.43727488349717,-1980.0183277064302,8199
-2053.717373940124,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-150.3511344230104,172.4372748835207,6.884640427196054e-14,7477.46225668917,172.43727488349717,-1980.0183277064302,8199
-1928.0914030630504,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-9.610543910217434,172.4372748835207,6.884640427196054e-14,7057.104086226651,172.43727488349717,-1980.0183277064302,8199
-1676.1682745285989,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-108.38222707227966,172.4372748835207,6.884640427196054e-14,6429.116905626965,172.43727488349717,-1980.0183277064302,8199
-1549.9383811420776,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,61.12957434356282,172.4372748835207,6.884640427196054e-14,5831.2170382826625,172.43727488349717,-1980.0183277064302,8199
-1604.7450719307494,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-49.29241122433272,172.4372748835207,6.884640427196054e-14,5946.698302114631,172.43727488349717,-1980.0183277064302,8199
-1954.5809881109562,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-3.247821330523749,172.4372748835207,6.884640427196054e-14,7415.302779287573,172.43727488349717,-1980.0183277064302,8199
-1718.6584372744705,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-19.5017337551303,172.4372748835207,6.884640427196054e-14,6360.9222728521045,172.43727488349717,-1980.0183277064302,9099
-2169.5106125232187,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-182.82126575685857,172.4372748835207,6.884640427196054e-14,7796.898203803539,172.43727488349717,-1980.0183277064302,9099
-2297.5325377026056,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-305.0301405568098,172.4372748835207,6.884640427196054e-14,8346.744028292791,172.43727488349717,-1980.0183277064302,9099
-1848.0379977167113,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,31.2063164306879,172.4372748835207,6.884640427196054e-14,6752.088298866316,172.43727488349717,-1980.0183277064302,9099
-2162.071237575468,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-555.7342569435009,172.4372748835207,6.884640427196054e-14,8048.172526798388,172.43727488349717,-1980.0183277064302,9099
-1482.4546044990934,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-53.84147910890572,172.4372748835207,6.884640427196054e-14,5680.239421404103,172.43727488349717,-1980.0183277064302,9099
-1409.7118285981053,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,55.768349063247435,172.4372748835207,6.884640427196054e-14,5032.463469693813,172.43727488349717,-1980.0183277064302,9099
-2728.2748926791737,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-466.828210707223,172.4372748835207,6.884640427196054e-14,9802.836826779649,172.43727488349717,-1980.0183277064302,9099
-2164.8086765619023,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,22.008894230925133,172.4372748835207,6.884640427196054e-14,7951.36266220711,172.43727488349717,-1980.0183277064302,9099
-1768.8688894343477,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-51.60296433160269,172.4372748835207,6.884640427196054e-14,6786.172016705919,172.43727488349717,-1980.0183277064302,9099
-2072.7659830486814,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-4.316538333883133,172.4372748835207,6.884640427196054e-14,7579.818038916226,172.43727488349717,-1980.0183277064302,9999
-1394.3675341608837,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-128.91361953959975,172.4372748835207,6.884640427196054e-14,5238.9237329050875,172.43727488349717,-1980.0183277064302,9999
-2117.2565783204213,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-254.06088486458216,172.4372748835207,6.884640427196054e-14,7985.525455349874,172.43727488349717,-1980.0183277064302,9999
-1635.0020645881782,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,68.29550184606576,172.4372748835207,6.884640427196054e-14,5996.764627904262,172.43727488349717,-1980.0183277064302,9999
-1473.2068550369063,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-58.517325487013395,172.4372748835207,6.884640427196054e-14,5479.471224261723,172.43727488349717,-1980.0183277064302,9999
-1986.4910051715146,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-745.3211477036028,172.4372748835207,6.884640427196054e-14,7392.431421432877,172.43727488349717,-1980.0183277064302,9999
-1425.0506490216949,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,37.204281957269124,172.4372748835207,6.884640427196054e-14,5259.271859759581,172.43727488349717,-1980.0183277064302,9999
-2882.3261966282175,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-190.0746408038555,172.4372748835207,6.884640427196054e-14,10259.756582038479,172.43727488349717,-1980.0183277064302,9999
-2029.3879566281337,172.4372748836825,172.4372748835151,172.4372748836825,172.4372748835504,172.4372748836825,172.43727488361657,-82.77526550026766,172.4372748835207,6.884640427196054e-14,7462.179913657306,172.43727488349717,-1980.0183277064302,9999
