LPAL,LPAL_LIN,ROIL_LIN,ROIL_LINF,ROIL_LINF_LIN,ROIL_LINF_PRUNE,ROIL_LIN_PRUNE,GAIL,NBC,EstLInfDiff,Epsilon,Optimal,Random,dataset_size,BC
33.95916790126691,6.538799846625021,-3222.6829298613247,-219.0260599861988,-236.41251222946929,-241.21429886489295,-3218.469113093185,-1210.1940157359932,-1415.02086282201,2.325806351891336,1774.005076616346,306.2833757596094,-1160.7385482797183,100,-680.4403937294193
-3.8644618452670265,-96.2527066776498,-3249.812602048933,-199.67489059988247,-216.98029137019293,-265.47798515149344,-3250.8114810008933,-1131.481411872633,-1382.6157127391707,2.2136341403562736,1774.0050766158342,306.2833757596094,-1160.7385482797183,100,-417.1417463394052
25.43158630423827,-302.0745554917622,-3214.099704650464,-203.25577804594687,-215.38455489839885,-266.56319095798864,-3217.623526205122,-1253.7493753065,-1421.8702320593904,2.2662188510097323,1774.0050766162226,306.2833757596094,-1160.7385482797183,100,-484.9047529484171
54.69287927712928,-190.6241386783012,-3424.1241782318525,-157.8703982776832,-168.28889428875,-234.4752818855125,-3424.984278040118,-1178.9018294715768,-1447.2681552260503,2.35837319998683,1774.005076616441,306.2833757596094,-1160.7385482797183,100,-707.1663411925845
37.56581069247179,-36.611191762425214,-3107.2646857657164,-187.36132321550625,-202.5678088165054,-242.90126072676992,-3127.5953754871584,-1165.1682750013183,-1405.3262550443685,2.2704628590264133,1774.005076616047,306.2833757596094,-1160.7385482797183,100,-656.3041010378038
38.3991630085652,-245.6062189627781,-3305.3966287829617,-173.37965262342277,-183.3411538319358,-264.4246468894055,-3303.865682980444,-1182.008212855325,-1449.0001455461045,2.353080215492668,1774.005076616418,306.2833757596094,-1160.7385482797183,100,-861.0680539948498
-4.556029461797463,-11.534597179610808,-3211.387790750536,-309.4598593119036,-301.8470200877791,-255.72628277552863,-3207.691372322286,-1107.3725009987388,-1418.919879845285,2.3129787096822185,1774.0050766158893,306.2833757596094,-1160.7385482797183,100,-857.1271488036846
20.16949313619496,3.595392006603456,-3258.953808416529,-194.7325880682648,-206.9355544172255,-264.12799382298994,-3252.29084563344,-1154.8914621950669,-1406.7238463291153,2.249740422842984,1774.0050766159295,306.2833757596094,-1160.7385482797183,100,-733.9197559296539
7.420668035769578,-7.332430251468161,-3300.3855757217734,-309.7364990285259,-305.33337209456647,-256.72306392367153,-3284.379915679822,-1152.6736632287334,-1437.487653347186,2.339645777299908,1774.0050766152517,306.2833757596094,-1160.7385482797183,100,-191.51229994653966
-1.3382945035577514,-199.99872293571997,-3361.0386147846466,-167.25092771961184,-175.00618714235844,-256.213996070572,-3313.6874281822147,-1320.8170391098483,-1466.0653920778166,2.368518913431594,1774.0050766161166,306.2833757596094,-1160.7385482797183,100,-1227.3954833652872
