LIN_REG,NBC_REG,LPAL_REG,OPT_REG,RAND_REG,WORST_REG,dataset_size,GAIL_REG
45.33546907138117,47.044836860314604,51.21783674527353,78.00255175879053,53.185774763043355,81.65457693178188,100,52.565475649530185
45.33546907138117,47.044836860314604,51.21783674527353,78.00255175879053,53.185774763043355,81.65457693178188,100,52.565475649530185
45.33546907138117,47.044836860314604,51.21783674527353,78.00255175879053,53.185774763043355,81.65457693178188,100,52.565475649530185
45.33546907138117,47.044836860314604,51.21783674527353,78.00255175879053,53.185774763043355,81.65457693178188,100,52.565475649530185
45.33546907138117,47.044836860314604,51.21783674527353,78.00255175879053,53.185774763043355,81.65457693178188,100,52.565475649530185
25.508494307003645,33.99592597175621,40.36515130935267,41.46294594598942,51.98847228741391,80.45727445615243,996,49.23119108193828
25.508494307003645,33.99592597175621,40.36515130935267,41.46294594598942,51.98847228741391,80.45727445615243,996,49.23119108193828
25.508494307003645,33.99592597175621,40.36515130935267,41.46294594598942,51.98847228741391,80.45727445615243,996,49.23119108193828
25.508494307003645,33.99592597175621,40.36515130935267,41.46294594598942,51.98847228741391,80.45727445615243,996,49.23119108193828
25.508494307003645,33.99592597175621,40.36515130935267,41.46294594598942,51.98847228741391,80.45727445615243,996,49.23119108193828
12.344323420991756,25.44637420107304,37.74575446387772,23.17426635510344,50.7277259310508,79.19652809978932,1897,48.18538717788354
12.344323420991756,25.44637420107304,37.74575446387772,23.17426635510344,50.7277259310508,79.19652809978932,1897,48.18538717788354
12.344323420991756,25.44637420107304,37.74575446387772,23.17426635510344,50.7277259310508,79.19652809978932,1897,48.18538717788354
12.344323420991756,25.44637420107304,37.74575446387772,23.17426635510344,50.7277259310508,79.19652809978932,1897,48.18538717788354
12.344323420991756,25.44637420107304,37.74575446387772,23.17426635510344,50.7277259310508,79.19652809978932,1897,48.18538717788354
2.6309494695064473,22.43231733691573,49.45199481009482,5.088057960212723,49.946696153289,78.41549832202752,2800,50.37672550808128
2.6309494695064473,22.43231733691573,49.45199481009482,5.088057960212723,49.946696153289,78.41549832202752,2800,50.37672550808128
2.6309494695064473,22.43231733691573,49.45199481009482,5.088057960212723,49.946696153289,78.41549832202752,2800,50.37672550808128
2.6309494695064473,22.43231733691573,49.45199481009482,5.088057960212723,49.946696153289,78.41549832202752,2800,50.37672550808128
2.6309494695064473,22.43231733691573,49.45199481009482,5.088057960212723,49.946696153289,78.41549832202752,2800,50.37672550808128
2.4490481271087248,28.595193794050346,86.940657733117,4.6286859705938355,50.04226545834709,78.51106762708561,3696,47.54025317087738
2.4490481271087248,28.595193794050346,86.940657733117,4.6286859705938355,50.04226545834709,78.51106762708561,3696,47.54025317087738
2.4490481271087248,28.595193794050346,86.940657733117,4.6286859705938355,50.04226545834709,78.51106762708561,3696,47.54025317087738
2.4490481271087248,28.595193794050346,86.940657733117,4.6286859705938355,50.04226545834709,78.51106762708561,3696,47.54025317087738
2.4490481271087248,28.595193794050346,86.940657733117,4.6286859705938355,50.04226545834709,78.51106762708561,3696,47.54025317087738
3.4292661098403983,24.288270894483418,84.5010331651077,5.453159807681345,50.23687753270781,78.70567970144633,4600,48.350737874316536
3.4292661098403983,24.288270894483418,84.5010331651077,5.453159807681345,50.23687753270781,78.70567970144633,4600,48.350737874316536
3.4292661098403983,24.288270894483418,84.5010331651077,5.453159807681345,50.23687753270781,78.70567970144633,4600,48.350737874316536
3.4292661098403983,24.288270894483418,84.5010331651077,5.453159807681345,50.23687753270781,78.70567970144633,4600,48.350737874316536
3.4292661098403983,24.288270894483418,84.5010331651077,5.453159807681345,50.23687753270781,78.70567970144633,4600,48.350737874316536
0.4459628919948244,22.448148766949714,68.6720782259766,0.8919257839715158,49.772855174756444,78.24165734349496,5496,52.605020840273994
0.4459628919948244,22.448148766949714,68.6720782259766,0.8919257839715158,49.772855174756444,78.24165734349496,5496,52.605020840273994
0.4459628919948244,22.448148766949714,68.6720782259766,0.8919257839715158,49.772855174756444,78.24165734349496,5496,52.605020840273994
0.4459628919948244,22.448148766949714,68.6720782259766,0.8919257839715158,49.772855174756444,78.24165734349496,5496,52.605020840273994
0.4459628919948244,22.448148766949714,68.6720782259766,0.8919257839715158,49.772855174756444,78.24165734349496,5496,52.605020840273994
1.750777300912887e-11,25.772192060960123,86.67124744952636,2.842170943040401e-14,49.772855174756444,78.24165734349496,6400,47.912778203378366
1.750777300912887e-11,25.772192060960123,86.67124744952636,2.842170943040401e-14,49.772855174756444,78.24165734349496,6400,47.912778203378366
1.750777300912887e-11,25.772192060960123,86.67124744952636,2.842170943040401e-14,49.772855174756444,78.24165734349496,6400,47.912778203378366
1.750777300912887e-11,25.772192060960123,86.67124744952636,2.842170943040401e-14,49.772855174756444,78.24165734349496,6400,47.912778203378366
1.750777300912887e-11,25.772192060960123,86.67124744952636,2.842170943040401e-14,49.772855174756444,78.24165734349496,6400,47.912778203378366
0.3985429867874899,19.224225629887997,33.855454582147544,0.7735663556890131,49.85559357741309,78.32439574615161,7296,48.132874759613514
0.3985429867874899,19.224225629887997,33.855454582147544,0.7735663556890131,49.85559357741309,78.32439574615161,7296,48.132874759613514
0.3985429867874899,19.224225629887997,33.855454582147544,0.7735663556890131,49.85559357741309,78.32439574615161,7296,48.132874759613514
0.3985429867874899,19.224225629887997,33.855454582147544,0.7735663556890131,49.85559357741309,78.32439574615161,7296,48.132874759613514
0.3985429867874899,19.224225629887997,33.855454582147544,0.7735663556890131,49.85559357741309,78.32439574615161,7296,48.132874759613514
0.8362455655834538,19.126058109133453,71.84025356709137,1.4719808712531375,49.866683025971554,78.33548519471007,8199,47.457814983621205
0.8362455655834538,19.126058109133453,71.84025356709137,1.4719808712531375,49.866683025971554,78.33548519471007,8199,47.457814983621205
0.8362455655834538,19.126058109133453,71.84025356709137,1.4719808712531375,49.866683025971554,78.33548519471007,8199,47.457814983621205
0.8362455655834538,19.126058109133453,71.84025356709137,1.4719808712531375,49.866683025971554,78.33548519471007,8199,47.457814983621205
0.8362455655834538,19.126058109133453,71.84025356709137,1.4719808712531375,49.866683025971554,78.33548519471007,8199,47.457814983621205
1.750777300912887e-11,17.274953635802007,37.65190900843885,2.842170943040401e-14,49.772855174756444,78.24165734349496,9099,47.12086196583277
1.750777300912887e-11,17.274953635802007,37.65190900843885,2.842170943040401e-14,49.772855174756444,78.24165734349496,9099,47.12086196583277
1.750777300912887e-11,17.274953635802007,37.65190900843885,2.842170943040401e-14,49.772855174756444,78.24165734349496,9099,47.12086196583277
1.750777300912887e-11,17.274953635802007,37.65190900843885,2.842170943040401e-14,49.772855174756444,78.24165734349496,9099,47.12086196583277
1.750777300912887e-11,17.274953635802007,37.65190900843885,2.842170943040401e-14,49.772855174756444,78.24165734349496,9099,47.12086196583277
1.750777300912887e-11,21.503463052347,53.86786063265599,2.842170943040401e-14,49.772855174756444,78.24165734349496,9999,44.38788707711032
1.750777300912887e-11,21.503463052347,53.86786063265599,2.842170943040401e-14,49.772855174756444,78.24165734349496,9999,44.38788707711032
1.750777300912887e-11,21.503463052347,53.86786063265599,2.842170943040401e-14,49.772855174756444,78.24165734349496,9999,44.38788707711032
1.750777300912887e-11,21.503463052347,53.86786063265599,2.842170943040401e-14,49.772855174756444,78.24165734349496,9999,44.38788707711032
1.750777300912887e-11,21.503463052347,53.86786063265599,2.842170943040401e-14,49.772855174756444,78.24165734349496,9999,44.38788707711032
