LIN_REG,ROIL_P_REG,NBC_REG,GAIL_REG,LPAL_REG,OPT_REG,RAND_REG,WORST_REG,dataset_size
4154.883104938053,8038.29875698257,7362.49569071372,6312.552275309899,8161.034974948226,8241.734835236022,4865.205029720124,20317.64906868806,3696
4700.50672143955,9286.369809707023,8543.42075255911,6538.729246583477,9297.319402112642,9326.941435837309,4871.245662121832,20323.68970108977,3696
4583.859312425956,9048.908488307641,8186.178269711565,6031.729742810343,9113.312864155554,9091.475627977608,4873.4166519543405,20325.860690922276,3696
3199.1106450594116,6280.131254866777,5743.064840953789,3549.362849356605,6054.970449810989,6333.822188443104,4861.572756755756,20314.01679572369,3696
5309.569553671692,10432.897484693865,9410.508928565849,7761.28830477217,10574.983162488803,10539.771365374909,5742.5977102948655,20328.985436016246,4600
3507.7597510134947,6910.849588304489,6222.264609266425,5318.05381801235,6958.301774123962,6947.8304806155975,4864.862676491335,20317.30671545927,4600
1659.2614550384349,3278.419545037009,3190.003145986032,3211.07609305451,3288.365597501353,3301.6744187155327,4845.425020346848,20297.869059314784,4600
2886.4052139364785,5665.952061174369,5052.443880425884,3429.341455305257,5731.326225219075,5709.340787502218,4860.643295450781,20313.087334418717,4600
4316.583752075165,8500.102242758929,7637.22825653606,6223.218071125742,8575.50682986076,8554.651504805975,4875.689654424396,20328.133693392334,4600
5156.469183201563,10160.548705308349,8988.910992882542,8038.072174699871,10268.722921306118,10234.211795652605,5437.038140572562,20328.34426479846,5496
2823.825749686313,5541.55473114187,4834.223381407793,3334.270752021584,5298.364753630033,5584.518779714391,4860.306374738255,20312.75041370619,5496
5831.268280446908,11526.920289342497,10054.607891608799,8543.053112389736,11570.597574097714,11570.692787686032,6773.5191326059885,20341.461467255594,5496
4983.709412260723,9852.118198131533,8533.328211280566,7964.067010918666,9922.955865747601,9894.142659639341,5096.969004559298,20322.893858930078,5496
2486.9604343002056,4802.897007609454,4367.244020444097,3310.5020660289983,4938.41469443033,4909.2593935008335,4861.835130179617,20314.279169147554,5496
5156.469183201563,10193.389201611033,9012.37325869154,7300.0660731429525,10250.191933584172,10234.211795652605,5437.038140572562,20328.34426479846,6400
3372.7690598003846,6653.321388772409,5967.44923302744,4432.746696147324,6702.853812983786,6696.496931617386,4846.21484306342,20298.658882031355,6400
4307.247807197189,8498.904330542106,7789.775344561938,6607.610632815485,8563.174487006747,8544.217019893664,4867.452249580754,20319.89628854869,6400
3288.7977461281926,6472.623008909054,5827.421833062224,4373.787937886752,6546.784289648077,6511.816683602845,4862.952463733571,20315.396502701507,6400
4345.602522969662,8552.595031853747,7890.647535708868,7248.557377268011,8584.786330730272,8621.052471333347,4867.326229686014,20319.77026865395,6400
5136.434030886969,10146.429207325002,8932.091439153592,6991.602193180652,10228.8481402029,10194.141491023465,5396.967835943422,20328.34426479845,7296
4091.1477347574173,8037.516796078889,7062.0469389012305,6548.050090964902,8119.2675925193735,8108.2195756622405,4871.249548932619,20323.693587900554,7296
2992.3141042776624,5875.168183891108,5248.529926021587,4149.447783746036,5816.952147667379,5920.759539471,4861.042324164334,20313.48636313227,7296
4148.097014187706,8178.334801908216,7484.158100423712,5148.626694610381,8226.86660774449,8224.367811025284,4868.999872430166,20321.443911398103,7296
1407.5765003415427,2811.1335228063117,2667.5949258697547,2450.3095465478636,2771.9827697300598,2798.519816544305,4825.526988627045,20277.97102759498,7296
5136.434030886969,10145.153824894793,8995.03870518448,6171.079439750077,10226.11603040745,10194.141491023465,5396.967835943422,20328.34426479845,8199
3593.415708126237,7052.511868809976,6429.111441883832,4732.792289908568,7138.892142931147,7119.002018935837,4865.003052396665,20317.4470913646,8199
3840.3587065722877,7564.853409633206,6978.174454645938,5133.756969028788,7623.57983270212,7610.484677857047,4867.406390367571,20319.850429335507,8199
4426.4303731824775,8714.536303398101,7796.426336572068,5928.225378880774,8794.374878250295,8775.76013820911,4874.274263235882,20326.71830220382,8199
2589.1246998106353,5081.923914161541,4723.298081606219,3432.474889562911,5177.315260940923,5137.094654842736,4838.328399858572,20290.77243882651,8199
3374.2887776500393,6679.188518609669,6070.317100641951,4447.715433018258,6639.744054916395,6722.105664617546,4823.645545762573,20276.08958473051,9099
4058.8884318151413,7991.747690195712,7408.8736941464995,5444.4620437952735,8033.069722412539,8045.653287024119,4869.297231686206,20321.741270654144,9099
3117.853441467324,6130.336087081234,5473.306351994478,3588.146569488131,6198.253188071101,6168.850210119374,4864.030327895314,20316.47436686325,9099
3882.847318569259,7632.391347471756,7161.555902078686,4843.620612956373,7681.248509862256,7695.326311299741,4867.541980918814,20319.98601988675,9099
2757.1867924069843,5395.793891265251,4789.422975276434,3901.1449581988377,5480.543417968703,5450.451416053256,4861.095823840749,20313.539862808688,9099
3002.0035407783703,5883.6971087949005,5407.23380920336,3377.7423994152755,5948.685075519692,5940.124219049593,4861.056517587187,20313.500556555122,9999
1667.2399041626213,3282.691262103827,2941.166456292918,3193.6461372784297,3344.6492137440837,3309.4546171991174,4822.1988462055915,20274.64288517353,9999
3481.1539032754167,6832.806426188258,6260.655051770627,4803.120154419563,6925.486792229508,6894.603370122238,4864.878091508634,20317.32213047657,9999
2619.7281443753545,5133.73864154171,4600.582542133331,3663.9713589671446,5152.45948507206,5183.806917932612,4852.823025898043,20305.26706486598,9999
1573.7954200664196,2532.335000293831,2672.879181748345,2359.513361176709,3108.867777884987,3100.7558225834937,4844.008672629383,20296.452711597318,9999
