LIN_REG,ROIL_P_REG,NBC_REG,GAIL_REG,LPAL_REG,OPT_REG,RAND_REG,WORST_REG,dataset_size
47.71857285254076,75.9856425908289,49.75395977992929,50.31088469880814,80.01952366870756,76.53395955551852,50.44941578587347,76.53110089253433,100
47.93864567536113,80.35030665400325,49.09116592199308,50.3344435710884,79.56916206208808,76.83860428336389,50.484301312203456,76.56598641886431,100
47.466562489587545,73.26834848830956,48.920575712659684,50.097997114152946,84.21552920775258,76.59131106979491,50.34454272995674,76.4262278366176,100
47.703576628785925,80.14860126960548,49.02919440904668,49.96653401944596,82.3865182761397,76.65265151586594,50.34897269225556,76.43065779891641,100
47.562629970660836,78.727007100426,48.804821954854134,50.47946992613339,82.13913678309382,76.76341922550829,50.452792650760614,76.53447775742147,100
37.57932798736027,60.357866561272346,41.627298600120554,49.643450964126316,77.3094605704047,61.75581677121724,49.0280017127441,75.10968681940496,996
38.78203409911326,67.98785566671931,43.95384296013134,49.524134137883465,50.10189455006338,64.33686331323248,49.22450759564711,75.30619270230797,996
40.115111780627316,62.54235620317304,42.461493152595466,49.79537563706671,64.00896223908506,65.04664665126181,49.63938658633222,75.72107169299308,996
38.046124387341735,57.98893326310993,42.525860568910616,48.955529090023504,77.36057159465625,61.985979476286076,49.26533866028339,75.34702376694425,996
37.57528922308829,60.40419678078986,42.47470511542133,48.88861380004448,65.68482053051598,61.511729436804615,49.02656330297768,75.10824840963853,996
29.861865990009008,47.176725934347786,39.235291011741,48.13616251013411,79.92466061595151,48.89148923428968,48.2535870039342,74.33527211059506,1897
30.42847817061167,48.306571023385615,39.65346292375594,48.201426940278424,51.22632887174264,50.2319664683813,48.276196766636644,74.3578818732975,1897
33.555667415450046,52.30016675925019,40.88191578984424,48.33683820239662,73.14179272471942,55.69925485196997,48.44415011236015,74.525835219021,1897
30.38859464505977,48.98403017959163,40.46533059247926,47.64638437505428,52.46749895445562,49.97082677420099,48.33535179048158,74.41703689714244,1897
36.2219822711624,57.591967554314564,41.887514529282896,48.820235493306086,62.40112911604024,58.87039350268172,48.85694757084397,74.93863267750483,1897
27.580872534855118,46.37784641160141,39.463882323805024,47.944878864668965,68.06645410389541,45.92553793270895,47.96903468813983,74.05071979480068,2800
26.75136174913169,41.57936131447025,41.54349516150148,48.30040019645793,45.066990308365746,43.73774498561403,48.15917972926292,74.24086483592377,2800
24.58341444875721,38.64637764113169,41.09461732450316,47.5984660343193,56.59325423659787,40.375400236178336,47.81406554275887,73.89575064941972,2800
27.612834085500126,44.437364737642895,39.5320569385716,48.44523312679519,65.68123299637938,44.6775213988459,48.480007439003145,74.561692545664,2800
27.320955593511258,41.141893162797714,40.57895656163876,48.2288719414106,47.1787127176284,43.77711470672892,48.14377760120573,74.22546270786658,2800
22.031870256563167,32.32396500325797,39.42175319405436,47.2341060061286,28.43471898103681,36.60581791536541,47.52307466996456,73.60475977662541,3696
24.57658884938715,38.12481652062368,37.97998349562371,47.73051241061461,72.46640459919016,40.520507179465085,47.7027193072708,73.78440441393165,3696
21.6483273076243,34.59598074191457,37.93249697010654,47.622812570432444,71.66031442873437,35.59470302959102,47.6642445229721,73.74592962963295,3696
21.693880258506624,33.18524563901421,38.04956956217822,47.38793313478615,47.86267370768715,35.29069482789913,47.59757289652475,73.67925800318561,3696
21.77071866141631,32.51752312147099,37.8493935126281,47.44512954439665,42.721198381471936,35.85525796099171,47.56511120551755,73.64679631217841,3696
20.765628203454085,32.09161889556199,40.01304251549459,47.692816638390866,73.16926779176003,33.77828844122976,47.54988035452112,73.63156546118198,4600
15.531362122757116,28.12828697939142,38.551522866834915,46.42479297963828,32.9563969821713,27.417299386694623,46.504122459768354,72.58580756642921,4600
16.803602606069518,26.7115577058634,36.8488765939625,46.70250619185936,54.14886594584941,29.41517329416908,46.591398969966065,72.67308407662692,4600
