LIN_REG,ROIL_P_REG,NBC_REG,GAIL_REG,LPAL_REG,OPT_REG,RAND_REG,WORST_REG,dataset_size
46.6131089313061,72.0087346018578,47.863503079712075,49.4779443400775,80.01120336178734,76.21587272307292,50.10818375545,76.60427175284441,100
47.02297502242975,72.11420865738465,47.83720022350164,49.86928863354686,83.45275059267009,77.09470686318929,50.15387561121858,76.64996360861299,100
47.22606141912907,78.5131255077156,48.159472121209774,50.644326208786254,76.15033624898398,75.9803359806112,50.43780768531249,76.9338956827069,100
46.854912589758655,73.88418963277782,47.9020350413101,49.96555698577944,79.98390812185296,76.9449895401928,50.13252554951822,76.62861354691263,100
47.28961364143085,73.39900815066528,47.72018553618547,50.66466324440864,74.3753528432809,76.62462133200982,50.22810753835205,76.72419553574646,100
29.208628503146983,47.06515283096722,36.170695083256334,48.168839134667536,66.37821865949057,49.45576821733701,49.06403840094882,75.56012639834323,996
30.062153834840615,50.83424412021283,37.115724670047484,49.16228020097918,62.641833039640204,51.55595228810549,48.842984593232075,75.33907259062649,996
31.927102149797406,49.2318135294108,37.78406584438554,48.85194572023346,81.00173993062563,54.40283929210683,48.957426516009065,75.45351451340348,996
32.584255756541694,54.054124398783586,38.67098255309176,49.86865450808784,60.25103628915514,55.40008442725258,49.13900801892271,75.63509601631712,996
32.5083531385509,51.115481255033046,38.45835570531722,48.8387900527666,56.91619773210223,54.079884079286856,49.27334178488803,75.76942978228244,996
19.98473940878162,33.85528081264387,33.32100813751623,47.91430334351497,55.96143658844785,33.96057533989648,48.29669548034249,74.7927834777369,1897
25.63392663397022,41.71434937587553,37.74255511268544,47.794219772587354,50.26207285437822,44.19942821813592,48.517795616214926,75.01388361360934,1897
19.180158976027116,33.494450679560316,34.70123891927727,48.318552252414264,39.03699760088075,32.02765006599071,48.362279574821684,74.8583675722161,1897
24.428354577601198,37.40987444137426,36.44888391097649,47.28340996869443,46.865937190130694,39.91534266935088,48.94325657090516,75.43934456829957,1897
22.889595185154107,36.120472036881296,35.0163104138438,48.689293711334415,61.07272468498388,38.53338053106734,48.57444287145316,75.07053086884757,1897
19.27222113340312,30.561888557808032,35.26380970337544,48.0338508780998,39.00516989981402,33.34602477862438,48.22670466475623,74.72279266215064,2800
16.493906714968404,24.945912410626235,33.35445771901112,47.44374345003919,65.18041106049127,26.82584614437448,48.26859964024996,74.76468763764437,2800
