LIN_REG,ROIL_P_REG,NBC_REG,GAIL_REG,LPAL_REG,OPT_REG,RAND_REG,WORST_REG,dataset_size
45.813419558888285,70.12662443129297,47.66924595916113,47.59750615159079,80.55523799971444,70.84119978548529,48.32456941823855,81.69591345028407,100
45.155947284155985,68.57291985389686,46.305927136094326,47.68262019418323,74.81416264325587,69.4548439105101,48.11481427361153,81.85694572702783,100
46.021708493947045,71.47013303657418,47.02217035668069,48.45627165289396,74.30166125945591,71.58309476439192,48.907804844844605,81.7993217632659,100
47.84805805913379,80.88919536730096,48.78279016567012,49.04061811822224,78.91331913705237,74.18578920525377,48.83508930870778,81.73931129918392,100
46.094473570189194,74.44939586652859,46.762648757171405,48.245577369339486,75.4428794805383,71.27371054182132,48.52625435624162,81.6265927244435,100
16.170090492623856,24.986249838892945,18.73962803201576,41.500191268667905,36.25957431059044,25.11720293452197,43.799324269859454,78.21816013649185,996
29.074296126868333,46.95943937158002,30.26156338374119,46.61261869292903,47.840492388977154,46.145027502986636,46.291319544496645,79.63105627252064,996
36.325111517348404,55.78145096416249,37.49758957805706,45.81468386865248,61.31050995635657,54.92316017251122,46.00691138466601,81.0041600153013,996
29.912488177278846,46.4348855356625,31.93746790353211,43.88040071731747,58.344604353003206,45.425946456444024,44.35746502812455,80.03652452456707,996
19.286794136548167,30.073477045700756,24.822105394030643,41.12229549550639,36.6691224601953,30.124480866951316,43.232918109350805,78.50662016802512,996
9.601162294733086,14.153705986024718,19.019697610090475,38.9837248183845,25.33540212001317,14.466891307649021,42.35922224455442,77.33031426320684,1897
12.57273122888246,19.5657144738079,22.05403112335273,42.19707023178124,33.30937990739778,20.007380591511406,42.54202688835716,78.03276037219771,1897
9.244866620124682,16.1533594751172,18.846522631978047,42.085487950429254,33.7456792366072,15.32277549362776,41.55185010379111,77.57035123645632,1897
8.97421333998571,14.384726660764528,22.141847765734724,39.97659179284972,25.51901819651046,13.206729473730093,41.948730065261344,77.2939404598979,1897
23.35598429664462,39.20584091747634,30.987409489606165,42.845388635389526,44.75469444334436,35.60545329696856,43.616802810238795,78.69667671652402,1897
7.044700479805229,10.304129719845719,19.490784910653673,39.13767818199585,22.884262594545277,9.716988678476923,41.44428320398953,77.05654601220706,2800
7.694324144366135,12.172481167837645,15.340171905394925,39.008774009736584,33.655546337046346,12.118738010316477,40.77106519402716,77.00795076550277,2800
11.25801963582883,18.0166275252421,23.095666595378958,41.33412128567073,34.912367896473086,18.500137360319684,42.507194154759134,77.41828215577469,2800
2.601940476058587,4.393919412177468,18.23979476752612,38.70699708413032,23.958460024481596,4.271177323439957,40.99725815506642,76.61162781262874,2800
4.92915859693737,7.503938565538462,17.144651120978807,38.23740060416611,30.710617467495794,7.603731805293393,40.90864955440844,76.76222521958829,2800
3.89821138634251,6.1385817345598355,15.203553537167664,39.425096880188875,32.52254823023746,6.15239534189368,40.1543103884803,76.64838232305152,3696
9.066291402541793,14.296910413088284,23.358613465579822,39.129613145019974,19.561672890093078,14.412959560774226,41.780822066724426,77.14251836956724,3696
5.986744246903555,10.119577344485108,21.56465190572618,40.72939184062078,33.35027185746624,9.6636279725236,40.81942779295679,77.16591219229291,3696
0.2500316663517026,0.4012867850470627,17.94384468551928,39.370871940723916,10.0307151312565,0.5000633326901749,39.824756590973436,76.32613903157817,3696
6.903421562587653,11.381744340496908,18.86091237167318,40.38244692813858,33.96228973764006,11.797765405306762,41.23415340439735,76.9946413712032,3696
3.3715237425673763,6.46778254651386,17.22552482189795,40.04139147006494,40.103855395099444,5.200169299388335,40.1543103884803,76.54277104646762,4600
4.207007726698123,6.6162177203981685,15.157085478020491,38.61781453451934,19.391750241313133,7.362934858708826,40.42451255053663,76.60650359320755,4600
2.0069583165823417,3.1474127627372184,16.75068630929445,40.26242770138168,13.468085243922374,3.3983458354444593,40.29569714817461,76.45897713430745,4600
2.060920173528416,3.307617106121228,14.768671839707167,38.2206475524451,12.50967328331582,3.5239973043623394,40.3823763563357,76.55547110847893,4600
1.4421286628208492,2.180943295722173,15.94765225287884,39.88583947105688,17.67702102305563,2.3577272058540757,39.956752869126916,76.45034022418727,4600
1.6884021525774955,2.5747957879198538,21.363770037272076,39.14353788830903,14.497340077166314,2.5719579028088333,40.09773435721215,76.45419156042553,5496
0.8396118540512134,1.4768815195804876,17.28242805723167,37.688219942799165,21.304295818606846,1.4357691048967212,39.88979910662121,76.47431324774873,5496
2.7768010113504715e-11,6.394884621840902e-12,14.656055880273641,33.90126786704083,34.93251728483281,0.0,39.68469321190281,76.31961489818582,5496
1.976427815742852,3.243752155905554,17.174581588395625,38.748038275044664,28.325973670375845,3.200795557180399,40.02485158242928,76.50193641844889,5496
2.0482625947457507,3.6439604265855507,16.504545033197985,38.107830828238136,23.898942348415886,3.061523950451857,40.825378812727024,76.51026300065976,5496
1.6884021525774955,2.55844113154933,15.87460048650874,40.60381423753505,24.160426192019017,2.5719579028088333,40.09773435721215,76.45419156042553,6400
0.5493365162501789,1.0081639191114675,15.179073398419831,39.092234449819415,23.432840867432674,0.9262755851048183,39.79273030721819,76.4110889981639,6400
0.8016582680383237,1.1903064401314793,21.712322933513406,39.67298000247786,30.998705322466193,1.2274065328033714,39.83807172158103,76.4627685989191,6400
1.567848164057878,2.504591416419089,15.737297326477176,36.60468783041554,17.014364861107723,2.493973684191346,39.99245621659142,76.60985510477747,6400
1.8877891653574324,2.9535260559064653,11.743195840381816,37.57495640802159,21.410409438494952,3.0125924204836423,40.02423753219469,76.55574151755482,6400
0.48551406168280664,0.7904443730134432,16.77370395951118,35.31739962209879,23.27081363773634,0.8418416351582039,39.76770452511249,76.37774995346419,7296
