LIN_REG,NBC_REG,GAIL_REG,LPAL_REG,OPT_REG,RAND_REG,WORST_REG,dataset_size
0.5113814953083846,0.6595986705086574,1767.7305170954428,3549.021145848896,1.0227629906199809,3247.455694381463,17824.827922965014,8199
4.7379090427184565,6.473323672593324,849.2280075206633,2832.132622544391,9.186982248703316,3247.4601226934587,17824.832351277008,8199
0.2687288104361869,0.3254588060212882,3256.6873054701964,2228.891057013196,0.537457620843,3247.455694381463,17824.827922965014,9099
0.4855606528822136,0.5416578771223612,1995.2680157932941,4531.51532903338,0.9711213055556982,3247.455694381463,17824.827922965014,9099
0.003897912630051792,0.00519343943673789,1559.4760916991509,2744.0986214260647,0.00779582526270417,3247.455694381462,17824.82792296501,9099
8.953975338954479e-10,8.953975338954479e-10,1313.29268627215,3314.5337013364797,1.0243184078717604e-09,3247.455694381462,17824.82792296501,9099
8.953975338954479e-10,8.953975338954479e-10,702.4759267498547,3596.9887623819764,1.0243184078717604e-09,3247.455694381462,17824.82792296501,9099
8.953975338954479e-10,8.953975338954479e-10,1227.500675025237,3440.7058499376194,1.0243184078717604e-09,3247.455694381462,17824.82792296501,9999
8.953975338954479e-10,8.953975338954479e-10,2854.457854658751,4297.656461485211,1.0243184078717604e-09,3247.455694381462,17824.82792296501,9999
8.953975338954479e-10,8.953975338954479e-10,1474.7480490018013,3493.289575379817,1.0243184078717604e-09,3247.455694381462,17824.82792296501,9999
8.953975338954479e-10,8.953975338954479e-10,1293.496319008941,4477.674008270623,1.0243184078717604e-09,3247.455694381462,17824.82792296501,9999
8.953975338954479e-10,8.953975338954479e-10,1392.5011019974356,2790.071336710723,1.0243184078717604e-09,3247.455694381462,17824.82792296501,9999
